Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Road_Type,Speed_limit,Junction_Detail,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Urban_or_Rural_Area,Time_period,Vehicle_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Casualty_Type
-4.471538,50.865103000000005,50,1,1.0,3.0,3,60.0,0.0,1,4,2,2,1,1,6,0,0,1,24.0,1,1,1,1,7
-4.853034,50.537698999999996,50,1,3.0,1.0,3,60.0,0.0,1,1,2,2,1,1,3,1,0,1,29.0,1,1,1,1,3
-4.9460489999999995,50.495568,50,1,2.0,2.0,3,60.0,6.0,1,1,1,1,1,1,4,1,0,1,57.0,1,1,1,1,13
-3.8921379999999997,51.014682,50,1,2.0,1.0,3,60.0,6.0,1,4,5,2,1,1,5,1,0,2,52.0,1,1,1,1,7
-3.5450440000000003,50.738469,50,1,1.0,1.0,3,30.0,0.0,4,1,1,1,1,0,4,0,2,2,21.0,5,3,1,1,0
-3.5105419999999996,50.734749,50,1,1.0,1.0,3,30.0,9.0,2,2,2,2,1,0,2,0,2,2,36.0,5,2,1,1,0
-3.478022,50.723132,50,1,2.0,1.0,0,30.0,1.0,1,1,1,2,1,0,3,1,0,1,63.0,1,1,1,1,1
-3.535342,50.727383,50,1,2.0,1.0,0,30.0,1.0,1,1,1,1,1,0,2,0,0,2,47.0,1,1,1,1,1
-3.492319,50.701339000000004,50,1,1.0,1.0,2,50.0,0.0,1,1,1,1,1,0,3,0,0,1,39.0,1,1,1,1,5
-4.155291,50.367985,50,1,3.0,1.0,3,30.0,0.0,1,1,1,2,1,0,4,2,0,1,25.0,1,1,1,1,7
-4.190826,50.403362,50,1,1.0,2.0,3,30.0,3.0,1,1,1,2,1,0,4,0,2,1,36.0,6,10,1,1,0
-4.1542769999999996,50.377259,50,1,1.0,1.0,3,30.0,3.0,2,2,2,2,1,0,5,0,2,2,47.0,2,4,1,1,0
-4.094886,50.411578999999996,50,1,4.0,3.0,3,40.0,0.0,1,1,1,1,1,0,2,1,0,2,58.0,1,1,1,1,7
-4.094886,50.411578999999996,50,1,4.0,3.0,3,40.0,0.0,1,1,1,1,1,0,2,3,1,2,44.0,1,1,3,1,7
-4.053294,50.386857,50,1,1.0,1.0,3,30.0,3.0,1,1,2,2,1,0,4,0,2,1,55.0,6,2,1,1,0
-3.5634370000000004,50.425278999999996,50,1,2.0,1.0,3,30.0,3.0,1,2,5,2,1,1,6,1,0,1,27.0,1,1,1,1,5
-3.4987129999999995,50.466189,50,1,1.0,1.0,3,30.0,0.0,1,1,1,1,1,0,5,0,2,1,72.0,6,10,1,1,0
-3.5703410000000004,50.486290000000004,50,1,3.0,2.0,2,40.0,9.0,1,1,1,1,1,1,4,0,0,2,76.0,1,1,1,1,7
-3.563497,50.483073,50,1,2.0,1.0,3,30.0,3.0,1,1,1,1,1,0,3,1,0,1,67.0,1,1,1,1,3
-4.930912,50.352327,50,1,2.0,1.0,3,60.0,6.0,4,1,1,1,1,1,4,1,0,1,53.0,1,1,1,1,5
-4.933315,50.296188,50,1,2.0,2.0,3,60.0,0.0,1,1,1,1,1,1,4,0,0,1,65.0,1,1,1,1,4
-4.933315,50.296188,50,1,2.0,2.0,3,60.0,0.0,1,1,1,1,1,1,4,1,0,1,68.0,1,1,1,1,4
-5.192866,50.292419,50,1,3.0,3.0,3,30.0,6.0,1,1,1,1,1,1,4,0,1,2,83.0,1,1,2,1,7
-5.192866,50.292419,50,1,3.0,3.0,3,30.0,6.0,1,1,1,1,1,1,4,1,0,2,29.0,1,1,1,1,7
-5.192866,50.292419,50,1,3.0,3.0,3,30.0,6.0,1,1,1,1,1,1,4,2,0,1,39.0,1,1,1,1,7
-5.086029,50.292177,50,1,1.0,1.0,3,60.0,3.0,1,4,1,2,1,1,5,0,2,2,19.0,10,9,1,1,0
-5.048858,50.260754999999996,50,1,2.0,1.0,0,30.0,1.0,1,1,8,2,1,0,4,1,0,1,61.0,1,1,1,1,1
-3.7272019999999997,50.529649,50,1,1.0,1.0,2,70.0,0.0,1,1,2,2,1,1,2,0,0,2,22.0,1,1,1,1,7
-3.554158,50.618095000000004,50,1,2.0,2.0,2,70.0,0.0,1,1,8,4,1,1,2,0,0,1,56.0,1,1,1,1,7
-3.554158,50.618095000000004,50,1,2.0,2.0,2,70.0,0.0,1,1,8,4,1,1,2,1,0,1,44.0,1,1,1,1,7
-3.653143,50.657636,50,1,2.0,1.0,3,30.0,3.0,1,1,1,2,1,1,3,0,0,1,18.0,1,1,1,1,7
-3.765932,50.660604,50,1,2.0,1.0,3,30.0,3.0,1,1,1,2,1,1,3,1,0,1,64.0,1,1,1,1,2
-3.544621,50.649718,50,1,1.0,1.0,2,70.0,0.0,1,1,1,2,1,1,3,0,0,2,44.0,1,1,1,1,7
-3.548671,50.549996,50,1,1.0,1.0,3,30.0,0.0,1,4,1,1,1,1,1,0,0,1,39.0,1,1,1,1,7
-3.659074,50.38859,50,1,1.0,1.0,3,60.0,3.0,1,4,5,2,1,1,4,0,2,1,79.0,7,6,1,1,0
-4.040144000000001,50.367948,50,1,1.0,1.0,3,60.0,3.0,1,4,2,2,1,1,1,0,1,1,24.0,1,1,2,1,7
-4.067924,50.728757,50,1,2.0,2.0,3,60.0,0.0,1,1,2,2,1,1,4,1,0,2,19.0,1,1,1,1,7
-3.860804,50.798621000000004,50,1,1.0,2.0,3,60.0,0.0,1,4,2,2,1,1,1,0,1,1,34.0,1,1,3,1,7
-3.623679,50.441281,50,1,2.0,3.0,3,60.0,0.0,1,4,2,2,1,1,6,1,1,1,52.0,1,1,2,1,7
-4.111393,50.513672,50,1,1.0,2.0,3,30.0,0.0,1,5,2,2,8,1,2,0,1,1,17.0,1,1,2,1,7
-4.0993129999999995,50.469035999999996,50,1,2.0,2.0,3,60.0,3.0,1,1,2,2,1,1,3,1,0,2,50.0,1,1,1,1,7
-4.144961,50.536912,50,1,2.0,1.0,3,30.0,3.0,3,1,1,1,1,0,4,1,0,2,32.0,1,1,1,1,1
-3.0839540000000003,50.893842,50,1,2.0,1.0,3,60.0,0.0,1,1,1,2,1,1,2,1,0,2,24.0,1,1,1,1,7
-3.18394,50.818525,50,1,2.0,1.0,3,60.0,0.0,1,1,1,1,1,1,3,0,0,1,28.0,1,1,1,1,4
-3.4949,50.787346,50,1,1.0,1.0,3,30.0,3.0,1,2,1,2,1,1,1,0,0,1,29.0,1,1,1,1,7
-3.237716,50.678743,50,1,1.0,1.0,1,30.0,0.0,1,1,1,1,1,0,3,0,2,2,49.0,10,9,1,1,0
-2.646875,51.202952,52,1,2.0,1.0,3,60.0,0.0,1,4,1,2,1,0,5,1,0,2,39.0,1,1,1,1,7
-2.6940020000000002,51.174815,52,1,2.0,2.0,3,60.0,0.0,1,4,1,1,1,1,5,1,0,1,62.0,1,1,1,1,7
-2.645755,51.202723999999996,52,1,2.0,2.0,3,40.0,3.0,1,1,1,1,1,1,3,0,0,1,29.0,1,1,1,1,7
-2.633564,50.944852000000004,52,1,1.0,1.0,3,30.0,0.0,1,2,1,1,1,0,5,0,2,2,64.0,6,2,1,1,0
-2.3061119999999997,51.309321999999995,52,1,2.0,2.0,3,60.0,3.0,1,1,9,1,1,1,5,0,0,1,56.0,1,1,1,1,7
-2.638281,51.015931,52,1,2.0,2.0,3,40.0,3.0,1,1,1,2,1,1,2,0,0,2,41.0,1,1,1,1,7
-2.398994,51.203520000000005,52,1,2.0,2.0,3,60.0,3.0,1,1,1,1,1,1,4,1,0,1,64.0,1,1,1,1,7
-2.7020299999999997,50.933417999999996,52,1,2.0,1.0,3,30.0,3.0,1,1,1,1,1,1,3,1,1,2,80.0,1,1,3,1,7
-3.107084,51.026647,52,1,1.0,2.0,5,30.0,3.0,1,1,1,1,1,0,4,0,2,2,7.0,6,2,1,1,0
-2.6518770000000003,50.960651,52,1,2.0,1.0,3,60.0,0.0,1,4,1,1,1,1,6,1,0,1,41.0,1,1,1,1,1
-2.429035,51.136818,52,1,1.0,1.0,3,60.0,3.0,1,1,1,1,1,1,4,0,0,1,43.0,1,1,1,1,5
-2.4894439999999998,51.076494,52,1,2.0,1.0,3,60.0,0.0,1,1,1,1,1,1,3,1,0,2,30.0,1,1,1,1,5
-3.2718849999999997,51.168709,52,1,2.0,2.0,3,30.0,0.0,1,1,1,1,1,1,4,1,1,2,48.0,1,1,3,1,4
-2.637372,51.058794,52,1,1.0,1.0,3,60.0,0.0,1,1,1,1,1,1,5,0,0,1,33.0,1,1,1,1,5
-2.998552,51.253840000000004,52,1,2.0,1.0,3,30.0,0.0,1,1,4,1,1,0,5,1,0,2,50.0,1,1,1,1,1
-3.1151869999999997,50.94175,52,1,3.0,2.0,3,60.0,6.0,1,1,1,1,1,1,3,0,0,1,53.0,1,1,1,1,7
-2.926269,51.232988,52,1,1.0,1.0,3,60.0,0.0,1,4,1,1,1,1,1,0,0,2,20.0,1,1,1,1,7
-2.943957,51.22594,52,1,1.0,1.0,3,60.0,3.0,1,1,1,2,1,1,5,0,1,2,36.0,1,1,2,1,7
-2.259087,51.253811,52,1,1.0,1.0,3,50.0,0.0,1,4,1,1,1,1,1,0,0,1,26.0,1,1,1,1,7
-3.226436,50.98113,52,1,1.0,1.0,3,30.0,0.0,1,1,1,1,1,0,6,0,2,1,8.0,6,10,1,1,0
-2.716216,50.956452,52,1,1.0,3.0,3,60.0,0.0,1,4,1,1,1,1,1,0,1,1,18.0,1,1,3,1,7
-2.677262,51.270195,52,1,2.0,2.0,3,60.0,0.0,1,1,1,1,1,1,3,0,0,1,56.0,1,1,1,1,5
-2.52731,51.060961,52,1,2.0,2.0,3,50.0,0.0,1,1,2,2,1,1,3,0,0,2,54.0,1,1,1,1,7
-2.719665,51.101201,52,1,1.0,1.0,3,60.0,0.0,1,4,2,2,1,1,2,0,0,2,19.0,1,1,1,1,7
-3.151996,51.002805,52,1,2.0,2.0,3,50.0,0.0,1,1,1,1,1,1,3,0,0,2,43.0,1,1,1,1,7
-2.9765770000000003,51.138428000000005,52,1,2.0,2.0,3,30.0,3.0,2,1,1,1,1,0,5,1,0,1,27.0,1,1,1,1,7
-2.40766,51.049956,52,1,2.0,2.0,2,70.0,0.0,1,1,1,1,1,1,3,0,0,1,20.0,1,1,1,1,7
-2.6638029999999997,50.950224,52,1,1.0,1.0,3,30.0,0.0,1,1,1,1,1,0,4,0,2,1,18.0,6,10,1,1,0
-3.4167419999999997,51.17253,52,1,3.0,1.0,3,30.0,3.0,1,1,1,1,1,1,4,1,1,2,74.0,1,1,2,1,7
-2.337334,51.245123,52,1,2.0,1.0,3,60.0,3.0,1,4,1,1,1,1,6,1,0,2,58.0,1,1,1,1,7
-3.013175,51.280206,52,1,1.0,3.0,3,30.0,0.0,1,1,1,1,1,0,5,0,2,2,36.0,6,10,1,1,0
-3.013175,51.280206,52,1,1.0,3.0,3,30.0,0.0,1,1,1,1,1,0,5,0,2,2,5.0,6,10,1,1,0
-2.441335,51.191561,52,1,2.0,1.0,3,60.0,3.0,1,1,9,1,1,1,2,1,0,1,35.0,1,1,1,1,4
-3.024338,51.002195,52,1,2.0,1.0,3,60.0,0.0,1,1,1,2,1,1,2,0,0,1,22.0,1,1,1,1,7
-2.624579,50.914846999999995,52,1,2.0,1.0,3,60.0,0.0,1,1,1,1,5,1,3,0,0,2,30.0,1,1,1,1,7
-2.945394,51.244336,52,1,1.0,2.0,3,40.0,0.0,1,1,1,1,1,1,3,0,2,1,86.0,8,10,1,1,0
-2.834235,51.289629999999995,52,1,2.0,3.0,3,40.0,3.0,1,1,1,1,1,1,3,0,1,2,78.0,1,1,2,1,7
-2.834235,51.289629999999995,52,1,2.0,3.0,3,40.0,3.0,1,1,1,1,1,1,3,1,0,1,79.0,1,1,1,1,7
-3.133357,51.090036,52,1,3.0,3.0,3,60.0,3.0,1,1,2,2,1,1,3,0,1,2,20.0,1,1,3,1,7
-2.2737830000000003,51.281769,52,1,2.0,1.0,3,30.0,3.0,1,1,1,1,1,1,2,0,0,1,34.0,1,1,1,1,5
-2.992283,51.132954,52,1,1.0,2.0,3,30.0,0.0,2,1,1,1,1,0,5,0,2,2,17.0,3,2,1,1,0
-2.3543950000000002,51.295248,52,1,2.0,2.0,3,60.0,0.0,1,1,1,2,1,1,4,0,0,1,27.0,1,1,1,1,7
-2.985578,51.136896,52,1,2.0,1.0,3,30.0,0.0,1,1,1,1,1,0,4,1,0,2,24.0,1,1,1,1,1
-2.998915,51.128986,52,1,2.0,1.0,3,30.0,0.0,1,1,1,1,1,0,2,1,0,1,61.0,1,1,1,1,1
-3.058307,51.017486,52,1,2.0,1.0,3,30.0,6.0,1,1,1,1,1,1,4,0,0,1,49.0,1,1,1,1,5
-2.994091,51.131932,52,1,1.0,1.0,3,30.0,0.0,2,2,2,2,1,0,6,0,2,1,55.0,2,10,1,1,0
-3.027203,51.064768,52,1,4.0,3.0,3,50.0,0.0,1,1,1,1,1,1,2,1,1,1,17.0,1,1,2,1,7
-3.027203,51.064768,52,1,4.0,3.0,3,50.0,0.0,1,1,1,1,1,1,2,3,0,1,53.0,1,1,1,1,7
-3.1653599999999997,51.080504,52,1,1.0,2.0,3,60.0,0.0,1,4,5,2,1,1,3,0,0,2,17.0,1,1,1,1,7
-3.083902,50.957692,52,1,2.0,2.0,3,60.0,0.0,1,1,1,2,1,1,3,0,1,1,61.0,1,1,3,1,7
-2.578545,51.236464,52,1,2.0,3.0,3,60.0,6.0,1,4,7,2,1,1,2,0,0,1,33.0,1,1,1,1,7
-2.767229,50.977072,52,1,1.0,1.0,3,30.0,3.0,1,2,1,2,1,1,5,0,2,2,85.0,6,2,1,1,0
-2.571259,51.125724,52,1,2.0,3.0,3,40.0,6.0,1,1,1,2,1,1,4,1,0,1,31.0,1,1,1,1,7
-2.571259,51.125724,52,1,2.0,3.0,3,40.0,6.0,1,1,1,2,1,1,4,1,1,2,65.0,1,1,2,1,7
-3.152368,50.945301,52,1,1.0,3.0,3,60.0,0.0,1,1,1,1,1,1,3,0,0,1,17.0,1,1,1,1,7
-3.152368,50.945301,52,1,1.0,3.0,3,60.0,0.0,1,1,1,1,1,1,3,0,1,1,17.0,1,1,2,1,7
-3.152368,50.945301,52,1,1.0,3.0,3,60.0,0.0,1,1,1,1,1,1,3,0,1,1,17.0,1,1,3,1,7
-2.804954,50.969201,52,1,2.0,2.0,3,60.0,0.0,1,1,1,2,1,1,4,1,0,2,46.0,1,1,1,1,7
-2.531253,51.215817,52,1,2.0,2.0,3,40.0,6.0,1,4,7,2,1,1,5,0,0,1,62.0,1,1,1,1,9
-3.022951,51.057719,52,1,2.0,2.0,2,70.0,0.0,1,4,1,1,1,1,6,1,0,1,65.0,1,1,1,1,7
-2.609829,51.464648,52,1,1.0,1.0,3,20.0,0.0,1,5,9,1,1,0,5,0,2,1,70.0,6,2,1,1,0
-2.492261,51.536864,52,1,2.0,1.0,3,40.0,0.0,1,2,2,2,1,0,2,0,0,1,51.0,1,1,1,1,3
-2.55998,51.478969,52,1,1.0,1.0,3,30.0,9.0,4,1,1,2,1,0,2,0,2,1,4.0,5,5,1,1,0
-2.3884950000000003,51.382775,52,1,2.0,1.0,3,30.0,6.0,1,1,2,2,1,0,3,1,0,1,41.0,1,1,1,1,1
-2.575551,51.423288,52,1,1.0,1.0,3,40.0,0.0,1,1,1,1,1,0,4,0,2,1,5.0,11,10,1,1,0
-2.490021,51.506814,52,1,2.0,1.0,3,40.0,3.0,1,1,1,2,1,1,2,1,0,1,52.0,1,1,1,1,1
-2.407944,51.627229,52,1,2.0,1.0,3,30.0,8.0,1,1,2,2,1,1,2,1,0,1,17.0,1,1,1,1,1
-2.3199080000000003,51.337376,52,1,2.0,1.0,3,60.0,3.0,1,1,1,1,5,1,2,1,0,1,31.0,1,1,1,1,5
-2.581131,51.456125,52,1,1.0,1.0,3,20.0,0.0,6,2,2,2,1,0,5,0,2,1,52.0,6,2,1,1,0
-2.599891,51.455482,52,1,1.0,2.0,3,20.0,0.0,1,2,2,2,1,0,1,0,2,1,21.0,10,6,1,1,0
-2.592657,51.44481,52,1,2.0,1.0,3,20.0,0.0,1,1,1,1,1,0,3,0,0,1,29.0,1,1,1,1,1
-2.599861,51.445538,52,1,1.0,1.0,3,30.0,0.0,1,2,1,1,1,0,1,0,1,1,29.0,1,1,2,1,7
-2.6426790000000002,51.504612,52,1,1.0,1.0,3,30.0,0.0,1,2,1,1,1,0,5,0,2,2,70.0,6,2,1,1,0
-2.348598,51.504721,52,1,2.0,2.0,3,60.0,6.0,1,1,1,1,1,1,3,1,0,1,42.0,1,1,1,1,7
-2.906689,51.360417,52,1,2.0,1.0,3,50.0,3.0,1,1,1,1,1,1,2,0,1,1,28.0,1,1,1,1,3
-2.763734,51.438947,52,1,1.0,2.0,3,30.0,0.0,1,4,9,1,1,1,1,0,0,1,17.0,1,1,1,1,7
-2.579016,51.425447,52,1,3.0,2.0,3,20.0,6.0,1,2,2,2,1,0,6,0,0,2,53.0,1,1,1,1,7
-2.579016,51.425447,52,1,3.0,2.0,3,20.0,6.0,1,2,2,2,1,0,6,2,0,1,82.0,1,1,1,1,7
-2.6350849999999997,51.50869,52,1,2.0,1.0,3,20.0,3.0,1,1,1,1,1,0,3,1,0,1,51.0,1,1,1,1,1
-2.810052,51.471699,52,1,1.0,1.0,3,30.0,0.0,1,1,9,1,1,0,4,0,2,1,83.0,10,6,1,1,0
-2.579109,51.455551,52,1,2.0,2.0,3,20.0,3.0,1,1,1,1,1,0,4,0,1,1,9.0,1,1,3,1,7
-2.579411,51.498737,52,1,2.0,2.0,3,30.0,3.0,3,1,1,1,1,0,2,0,0,1,19.0,1,1,1,1,3
-2.579411,51.498737,52,1,2.0,2.0,3,30.0,3.0,3,1,1,1,1,0,2,0,2,1,28.0,7,10,1,1,0
-2.594908,51.454141,52,1,2.0,1.0,3,20.0,0.0,1,2,1,1,1,0,6,1,0,1,44.0,1,1,1,1,1
-2.571069,51.462973,52,1,1.0,1.0,2,30.0,9.0,3,1,1,1,1,0,2,0,2,2,33.0,5,3,1,1,0
-2.560685,51.474272,52,1,1.0,1.0,4,40.0,5.0,4,2,1,2,1,0,5,0,2,1,20.0,2,2,1,1,0
-2.618702,51.493789,52,1,1.0,1.0,3,20.0,6.0,3,1,1,2,1,0,5,0,2,2,58.0,6,2,1,1,0
-2.449392,51.397259000000005,52,1,1.0,1.0,3,30.0,3.0,1,1,1,2,1,1,2,0,0,2,25.0,1,1,1,1,1
-2.5096,51.334635999999996,52,1,2.0,3.0,3,60.0,3.0,1,1,1,1,1,1,4,1,1,2,72.0,1,1,3,1,7
-2.585024,51.405976,52,1,1.0,1.0,3,20.0,0.0,1,1,1,1,1,0,5,0,2,2,11.0,6,4,1,1,0
-2.603872,51.412499,52,1,2.0,1.0,3,20.0,0.0,1,1,1,1,1,0,5,1,0,2,10.0,1,1,1,1,1
-2.547168,51.450417,52,1,2.0,1.0,3,20.0,3.0,1,1,1,1,1,0,5,1,0,1,56.0,1,1,1,1,4
-2.648412,51.410031,52,1,2.0,1.0,3,60.0,8.0,1,1,1,2,1,1,2,1,0,1,22.0,1,1,1,1,5
-2.606387,51.501451,52,1,2.0,1.0,3,20.0,3.0,1,5,1,1,1,0,6,1,0,1,19.0,1,1,1,1,5
-2.509601,51.493774,52,1,2.0,2.0,3,30.0,3.0,1,2,1,1,1,0,1,0,2,1,57.0,7,8,1,1,0
-2.8657619999999997,51.434668,52,1,2.0,3.0,3,30.0,3.0,1,1,1,1,1,0,5,0,0,1,23.0,1,1,1,1,7
-2.8657619999999997,51.434668,52,1,2.0,3.0,3,30.0,3.0,1,1,1,1,1,0,5,1,0,1,17.0,1,1,1,1,7
-2.3171880000000002,51.406998,52,1,2.0,1.0,3,30.0,0.0,1,1,1,1,1,0,3,0,0,1,42.0,1,1,1,1,1
-2.507445,51.413747,52,1,2.0,1.0,5,20.0,9.0,1,1,1,1,1,0,3,0,0,1,36.0,1,1,1,1,4
-2.387859,51.38061,52,1,2.0,1.0,3,30.0,3.0,3,1,1,1,1,0,4,1,0,1,20.0,1,1,1,1,4
-2.972261,51.320603999999996,52,1,1.0,1.0,3,30.0,0.0,1,1,1,1,1,0,3,0,1,2,65.0,1,1,1,3,9
-2.623638,51.508257,52,1,1.0,1.0,3,20.0,0.0,1,1,1,1,1,0,4,0,2,1,32.0,6,10,1,1,0
-2.324383,51.497364000000005,52,1,2.0,2.0,3,30.0,3.0,1,1,1,1,1,1,5,0,0,1,53.0,1,1,1,1,7
-2.775605,51.477219,52,1,2.0,1.0,3,30.0,3.0,1,1,1,1,1,0,4,1,0,1,56.0,1,1,1,1,18
-2.590331,51.448544,52,1,1.0,1.0,2,20.0,1.0,2,1,2,2,1,0,2,0,2,2,70.0,2,2,1,1,0
-2.942859,51.345915000000005,52,1,2.0,1.0,0,50.0,1.0,1,1,1,1,1,0,3,0,0,1,47.0,1,1,1,1,5
-2.738171,51.470366,52,1,1.0,3.0,2,70.0,0.0,1,4,2,2,1,1,1,0,0,1,25.0,1,1,1,1,7
-2.738171,51.470366,52,1,1.0,3.0,2,70.0,0.0,1,4,2,2,1,1,1,0,1,1,21.0,1,1,2,1,7
-2.619958,51.492964,52,1,1.0,1.0,3,30.0,0.0,1,1,2,2,1,0,4,0,2,2,83.0,6,10,1,1,0
-2.564828,51.430794,52,1,2.0,1.0,3,30.0,3.0,1,1,1,1,1,0,2,1,0,1,60.0,1,1,1,1,1
-2.598534,51.509125,52,1,2.0,2.0,3,20.0,0.0,1,1,1,1,1,0,5,0,0,1,22.0,1,1,1,1,5
-2.439163,51.535798,52,1,2.0,1.0,3,30.0,8.0,1,1,1,1,1,0,2,1,0,1,21.0,1,1,1,1,2
-2.588082,51.4594,52,1,1.0,1.0,2,20.0,3.0,1,2,8,2,1,0,5,0,2,2,9.0,6,10,1,1,0
-2.379788,51.389854,52,1,1.0,1.0,3,20.0,0.0,1,1,1,1,1,0,5,0,2,1,23.0,7,9,1,1,0
-2.60101,51.453049,52,1,2.0,1.0,3,20.0,6.0,3,2,1,1,1,0,6,1,0,1,25.0,1,1,1,1,1
-2.6562900000000003,51.497271000000005,52,1,1.0,1.0,3,60.0,0.0,1,1,1,1,1,1,2,0,0,1,14.0,1,1,1,1,3
-2.8898029999999997,51.322096,52,1,2.0,3.0,2,70.0,0.0,1,1,1,1,1,1,3,0,1,1,4.0,1,1,3,1,7
-2.8898029999999997,51.322096,52,1,2.0,3.0,2,70.0,0.0,1,1,1,1,1,1,3,0,1,2,6.0,1,1,3,1,7
-2.744443,51.440833000000005,52,1,2.0,1.0,3,40.0,3.0,1,1,1,1,1,1,5,1,0,1,40.0,1,1,1,1,4
-2.480354,51.532984,52,1,2.0,1.0,3,30.0,6.0,1,1,1,1,1,0,5,1,0,1,24.0,1,1,1,1,5
-2.593983,51.427251,52,1,2.0,1.0,3,30.0,3.0,1,1,1,1,1,0,5,1,0,1,20.0,1,1,1,1,2
-2.411428,51.328143,52,1,2.0,3.0,3,50.0,0.0,1,1,1,1,1,1,4,0,0,2,20.0,1,1,1,1,7
-2.411428,51.328143,52,1,2.0,3.0,3,50.0,0.0,1,1,1,1,1,1,4,1,1,1,23.0,1,1,2,1,7
-2.567066,51.54292,52,1,2.0,1.0,0,30.0,1.0,1,1,1,1,1,0,4,1,0,1,42.0,1,1,1,1,5
-2.597594,51.45375,52,1,2.0,1.0,3,20.0,0.0,1,1,1,1,5,0,4,1,0,1,25.0,1,1,1,1,1
-2.677628,51.39832,52,1,1.0,1.0,3,40.0,0.0,1,3,9,1,1,1,2,0,2,1,-1.0,6,2,1,1,0
-2.378918,51.385477,52,1,2.0,1.0,5,30.0,3.0,1,1,1,1,1,0,4,0,0,2,26.0,1,1,1,1,1
-2.5638080000000003,51.556998,52,1,2.0,1.0,3,40.0,0.0,1,1,1,1,1,1,4,0,0,1,53.0,1,1,1,1,7
-2.59938,51.446143,52,1,2.0,2.0,3,20.0,3.0,3,1,2,2,1,0,2,0,0,1,42.0,1,1,1,1,5
-2.595787,51.458677,52,1,2.0,1.0,1,20.0,0.0,4,5,1,1,1,0,4,1,0,1,45.0,1,1,1,1,5
-2.838921,51.376712,52,1,1.0,1.0,3,50.0,0.0,1,1,1,1,1,1,4,0,2,1,36.0,6,2,1,1,0
-2.58291,51.460190000000004,52,1,2.0,1.0,2,20.0,3.0,4,1,1,1,1,0,5,1,0,1,25.0,1,1,1,1,3
-2.960768,51.334403,52,1,2.0,1.0,3,30.0,3.0,1,2,2,2,1,0,1,1,0,1,21.0,1,1,1,1,1
-2.7269970000000003,51.440349,52,1,1.0,1.0,3,30.0,0.0,1,4,1,1,1,1,5,0,0,1,25.0,1,1,1,1,4
-2.5207580000000003,51.448972999999995,52,1,2.0,1.0,3,30.0,6.0,1,1,1,2,1,0,3,1,0,1,67.0,1,1,1,1,3
-2.761372,51.399802,52,1,2.0,1.0,3,60.0,8.0,1,1,1,1,1,1,4,1,0,1,58.0,1,1,1,1,1
-2.80792,51.365582,52,1,1.0,1.0,3,30.0,3.0,1,4,1,1,1,1,5,0,2,1,64.0,6,2,1,1,0
-2.385354,51.352734999999996,52,1,1.0,1.0,3,30.0,0.0,1,1,7,1,1,0,2,0,2,1,17.0,7,9,1,1,0
-2.5202259999999996,51.47052,52,1,2.0,1.0,3,20.0,6.0,4,2,2,2,1,0,5,0,0,1,21.0,1,1,1,1,1
-2.608423,51.506178999999996,52,1,2.0,1.0,3,20.0,0.0,1,1,5,2,1,0,4,0,0,1,46.0,1,1,1,1,7
-2.746257,51.417946,52,1,1.0,1.0,3,30.0,3.0,1,1,2,2,1,1,4,0,2,2,11.0,6,5,1,1,0
-2.628284,51.547409,52,1,2.0,1.0,3,50.0,3.0,1,1,1,1,1,1,3,1,0,1,25.0,1,1,1,1,5
-2.962314,51.350648,52,1,1.0,1.0,3,30.0,3.0,1,2,7,2,1,0,6,0,2,2,44.0,6,2,1,1,0
-2.4715599999999998,51.439479,52,1,1.0,1.0,3,30.0,2.0,1,2,1,1,1,0,5,0,2,2,13.0,6,2,1,1,0
-2.4648529999999997,51.626065000000004,52,1,2.0,1.0,3,50.0,3.0,1,1,1,1,1,1,4,1,0,1,58.0,1,1,1,1,5
-2.614985,51.470223,52,1,2.0,1.0,3,20.0,0.0,1,1,1,1,1,0,2,0,0,1,62.0,1,1,1,1,1
-2.369728,51.357749,52,1,2.0,1.0,3,30.0,0.0,1,1,1,1,1,0,2,1,0,1,19.0,1,1,1,1,2
-2.839098,51.332964000000004,52,1,2.0,2.0,3,30.0,3.0,1,2,1,1,1,1,5,1,1,2,91.0,1,1,3,1,7
-2.940468,51.352543,52,1,2.0,1.0,3,30.0,2.0,1,2,1,1,1,0,5,1,0,1,23.0,1,1,1,1,1
-2.967931,51.326917,52,1,2.0,1.0,3,30.0,6.0,1,1,1,2,1,0,4,1,0,1,13.0,1,1,1,1,1
-2.5767029999999997,51.506789000000005,52,1,1.0,1.0,3,30.0,0.0,3,1,2,2,1,0,3,0,2,2,42.0,2,3,1,1,0
-2.593008,51.459708,52,1,1.0,1.0,2,20.0,0.0,1,2,2,2,1,0,5,0,2,2,17.0,6,3,1,1,0
-2.6156029999999997,51.449781,52,1,2.0,1.0,3,20.0,3.0,1,1,1,1,1,0,4,1,0,1,23.0,1,1,1,1,1
-1.7348240000000001,51.699740999999996,53,1,2.0,1.0,3,60.0,0.0,1,4,2,2,1,1,6,0,0,1,27.0,1,1,1,1,7
-2.015564,51.693286,53,1,2.0,2.0,3,60.0,6.0,1,1,1,1,1,1,4,1,0,2,82.0,1,1,1,1,7
